graph_idx,graph_smiles,canonical_smiles,pickle_path,source,match_type
15183,CC(C)(O)CCO,CC(C)(O)CCO,qm9/CC(C)(O)CCO.pickle,qm9,canonical
15196,Cc1cccc(F)c1C,Cc1cccc(F)c1C,qm9/Cc1cccc(F)c1C.pickle,qm9,canonical
15242,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,drugs/CCOP(=S)(OCC)SCSP(=S)(OCC)OCC.pickle,drugs,canonical
15250,COC(N)=O,COC(N)=O,qm9/COC(N)=O.pickle,qm9,canonical
15261,CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12,CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12,drugs/CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12.pickle,drugs,canonical
15262,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,drugs/CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1.pickle,drugs,canonical
15266,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,drugs/COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1.pickle,drugs,canonical
15267,COCCOC(C)(C)C,COCCOC(C)(C)C,qm9/COCCOC(C)(C)C.pickle,qm9,canonical
15270,Nc1ccc(F)cc1F,Nc1ccc(F)cc1F,qm9/Nc1ccc(F)cc1F.pickle,qm9,canonical
15277,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,drugs/CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1.pickle,drugs,canonical
15288,C=CCC(C(=O)NC(N)=O)C(C)C,C=CCC(C(=O)NC(N)=O)C(C)C,drugs/C=CCC(C(=O)NC(N)=O)C(C)C.pickle,drugs,canonical
15310,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,drugs/OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O.pickle,drugs,canonical
15314,O=C(O)/C=C/c1cccnc1,O=C(O)/C=C/c1cccnc1,drugs/O=C(O)_C=C_c1cccnc1.pickle,drugs,canonical
15315,c1ccc2c(c1)OCCOCCOCCO2,c1ccc2c(c1)OCCOCCOCCO2,drugs/c1ccc2c(c1)OCCOCCOCCO2.pickle,drugs,canonical
15323,CC(=O)c1ccn(C)c1,CC(=O)c1ccn(C)c1,qm9/CC(=O)c1ccn(C)c1.pickle,qm9,canonical
15332,Cc1ccc(F)c(N)c1,Cc1ccc(F)c(N)c1,qm9/Cc1ccc(F)c(N)c1.pickle,qm9,canonical
15345,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,drugs/CC(C)NCC(O)COc1ccc(CC(N)=O)cc1.pickle,drugs,canonical
15351,N#CCN1CCOCC1,N#CCN1CCOCC1,qm9/N#CCN1CCOCC1.pickle,qm9,canonical
15356,COC(=O)CCC(=O)C[NH3+],COC(=O)CCC(=O)C[NH3+],drugs/COC(=O)CCC(=O)C[NH3+].pickle,drugs,canonical
15357,CC(=O)NCC(N)=O,CC(=O)NCC(N)=O,qm9/CC(=O)NCC(N)=O.pickle,qm9,canonical
15361,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,drugs/C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.pickle,drugs,canonical
15365,CCC1(C)OCCO1,CCC1(C)OCCO1,qm9/CCC1(C)OCCO1.pickle,qm9,canonical
15367,O=C(O)CCC(=O)c1ccc2ccc3cccc4ccc1c2c34,O=C(O)CCC(=O)c1ccc2ccc3cccc4ccc1c2c34,drugs/O=C(O)CCC(=O)c1ccc2ccc3cccc4ccc1c2c34.pickle,drugs,canonical
15395,Ic1cn[nH]c1,Ic1cn[nH]c1,drugs/Ic1cn[nH]c1.pickle,drugs,canonical
15406,O=C(O)c1cnccn1,O=C(O)c1cnccn1,drugs/O=C(O)c1cnccn1.pickle,drugs,canonical
15412,O=c1[nH]n(Cc2ccccc2)c2ccccc12,O=c1[nH]n(Cc2ccccc2)c2ccccc12,drugs/O=c1[nH]n(Cc2ccccc2)c2ccccc12.pickle,drugs,canonical
15416,Cc1ccccc1Oc1ccccc1N,Cc1ccccc1Oc1ccccc1N,drugs/Cc1ccccc1Oc1ccccc1N.pickle,drugs,canonical
15435,Oc1ccc(F)cc1F,Oc1ccc(F)cc1F,qm9/Oc1ccc(F)cc1F.pickle,qm9,canonical
15444,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,drugs/Cc1c(Cl)cccc1Nc1ccccc1C(=O)O.pickle,drugs,canonical
15460,Cc1c(F)cccc1F,Cc1c(F)cccc1F,qm9/Cc1c(F)cccc1F.pickle,qm9,canonical
15463,O=C1c2ccccc2C(=O)N1SC1CCCCC1,O=C1c2ccccc2C(=O)N1SC1CCCCC1,drugs/O=C1c2ccccc2C(=O)N1SC1CCCCC1.pickle,drugs,canonical
15466,COCC(=O)OC,COCC(=O)OC,qm9/COCC(=O)OC.pickle,qm9,canonical
15467,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,drugs/CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC.pickle,drugs,canonical
15479,C[C@]12C=CC(=O)C=C1CCC1C3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,drugs/CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F.pickle,drugs,no_stereo
15500,O=[N+]([O-])c1cc[nH]c1,O=[N+]([O-])c1cc[nH]c1,qm9/O=[N+]([O-])c1cc[nH]c1.pickle,qm9,canonical
15501,CC(C)(C)OCCO,CC(C)(C)OCCO,qm9/CC(C)(C)OCCO.pickle,qm9,canonical
15518,Cc1cccc(Nc2ccccc2)c1,Cc1cccc(Nc2ccccc2)c1,drugs/Cc1cccc(Nc2ccccc2)c1.pickle,drugs,canonical
15524,CCOC(=O)c1cccc(C(=O)OCC)n1,CCOC(=O)c1cccc(C(=O)OCC)n1,drugs/CCOC(=O)c1cccc(C(=O)OCC)n1.pickle,drugs,canonical
15526,CCC(=O)Nc1ccccc1,CCC(=O)Nc1ccccc1,drugs/CCC(=O)Nc1ccccc1.pickle,drugs,canonical
15541,Nc1ccccc1Nc1ccccc1,Nc1ccccc1Nc1ccccc1,drugs/Nc1ccccc1Nc1ccccc1.pickle,drugs,canonical
15558,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,drugs/CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1.pickle,drugs,canonical
15565,CCOC(=O)C1CC1,CCOC(=O)C1CC1,qm9/CCOC(=O)C1CC1.pickle,qm9,canonical
15569,CCCc1ccco1,CCCc1ccco1,qm9/CCCc1ccco1.pickle,qm9,canonical
15586,CC([NH3+])C12CC3CC(CC(C3)C1)C2,CC([NH3+])C12CC3CC(CC(C3)C1)C2,drugs/CC([NH3+])C12CC3CC(CC(C3)C1)C2.pickle,drugs,canonical
15587,CC(=O)Nc1nnc(S(N)(=O)=O)s1,CC(=O)Nc1nnc(S(N)(=O)=O)s1,drugs/CC(=O)Nc1nnc(S(N)(=O)=O)s1.pickle,drugs,canonical
15592,CC#CC(=O)OC,CC#CC(=O)OC,qm9/CC#CC(=O)OC.pickle,qm9,canonical
15595,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,drugs/Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O.pickle,drugs,canonical
15626,COc1cc(/C=N/N=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,COc1cc(/C=N/N=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,drugs/COc1cc(_C=N_N=C_c2cc(OC)c(O)c(OC)c2)cc(OC)c1O.pickle,drugs,canonical
15636,CCC1CCC(=O)CC1,CCC1CCC(=O)CC1,qm9/CCC1CCC(=O)CC1.pickle,qm9,canonical
15640,CN1CC(=O)NC1=O,CN1CC(=O)NC1=O,qm9/CN1CC(=O)NC1=O.pickle,qm9,canonical
15662,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,drugs/COc1ccc2cc([C@H](C)C(=O)O)ccc2c1.pickle,drugs,canonical
15673,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,drugs/Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl.pickle,drugs,canonical
15680,CNc1ccc(C)cc1,CNc1ccc(C)cc1,qm9/CNc1ccc(C)cc1.pickle,qm9,canonical
15687,Oc1c(F)cccc1F,Oc1c(F)cccc1F,qm9/Oc1c(F)cccc1F.pickle,qm9,canonical
15701,CNC(=O)CSP(=S)(OC)OC,CNC(=O)CSP(=S)(OC)OC,drugs/CNC(=O)CSP(=S)(OC)OC.pickle,drugs,canonical
15705,CCCOC(=O)CC#N,CCCOC(=O)CC#N,qm9/CCCOC(=O)CC#N.pickle,qm9,canonical
15714,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,drugs/O=[N+]([O-])_N=C1\NCCN1Cc1ccc(Cl)nc1.pickle,drugs,canonical
15725,CCCCc1ccco1,CCCCc1ccco1,qm9/CCCCc1ccco1.pickle,qm9,canonical
15726,FC(F)(F)C(Cl)Br,FC(F)(F)C(Cl)Br,drugs/FC(F)(F)C(Cl)Br.pickle,drugs,canonical
15736,CNC(C)(C)C(=O)O,CNC(C)(C)C(=O)O,qm9/CNC(C)(C)C(=O)O.pickle,qm9,canonical
15737,Oc1cc(F)ccc1F,Oc1cc(F)ccc1F,qm9/Oc1cc(F)ccc1F.pickle,qm9,canonical
15782,O=C(c1ccccc1)c1ccccc1C(=O)c1ccccc1,O=C(c1ccccc1)c1ccccc1C(=O)c1ccccc1,drugs/O=C(c1ccccc1)c1ccccc1C(=O)c1ccccc1.pickle,drugs,canonical
15785,CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,drugs/CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1.pickle,drugs,canonical
15816,COc1cccc2[nH]ccc12,COc1cccc2[nH]ccc12,drugs/COc1cccc2[nH]ccc12.pickle,drugs,canonical
15818,NS(=O)(=O)c1ccc(C(=O)O)cc1,NS(=O)(=O)c1ccc(C(=O)O)cc1,drugs/NS(=O)(=O)c1ccc(C(=O)O)cc1.pickle,drugs,canonical
15824,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,drugs/COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O.pickle,drugs,canonical
15836,O=COCCOC=O,O=COCCOC=O,qm9/O=COCCOC=O.pickle,qm9,canonical
15848,CCCCCCC#N,CCCCCCC#N,qm9/CCCCCCC#N.pickle,qm9,canonical
15857,CC(=O)CCOC(C)C,CC(=O)CCOC(C)C,qm9/CC(=O)CCOC(C)C.pickle,qm9,canonical
15859,COc1ccc2[nH]cc(CC(=O)O)c2c1,COc1ccc2[nH]cc(CC(=O)O)c2c1,drugs/COc1ccc2[nH]cc(CC(=O)O)c2c1.pickle,drugs,canonical
15897,CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCC)cc2)cc1,CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCC)cc2)cc1,drugs/CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCC)cc2)cc1.pickle,drugs,canonical
15898,O=C1CCC(=O)C1,O=C1CCC(=O)C1,qm9/O=C1CCC(=O)C1.pickle,qm9,canonical
15900,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,drugs/CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.pickle,drugs,canonical
15917,Fc1ccc(F)cc1,Fc1ccc(F)cc1,qm9/Fc1ccc(F)cc1.pickle,qm9,canonical
15936,O=P(O)(O)CP(=O)(O)O,O=P(O)(O)CP(=O)(O)O,drugs/O=P(O)(O)CP(=O)(O)O.pickle,drugs,canonical
15940,CCCCCCCCCCCCCCOS(=O)(=O)[O-],CCCCCCCCCCCCCCOS(=O)(=O)[O-],drugs/CCCCCCCCCCCCCCOS(=O)(=O)[O-].pickle,drugs,canonical
15953,CCCC(=O)c1ccc(-c2ccccc2)cc1,CCCC(=O)c1ccc(-c2ccccc2)cc1,drugs/CCCC(=O)c1ccc(-c2ccccc2)cc1.pickle,drugs,canonical
15954,CCCOCCC(C)=O,CCCOCCC(C)=O,qm9/CCCOCCC(C)=O.pickle,qm9,canonical
15959,S=C=NCCc1ccccc1,S=C=NCCc1ccccc1,drugs/S=C=NCCc1ccccc1.pickle,drugs,canonical
15961,S=c1[nH]c2cc(Cl)ccc2s1,S=c1[nH]c2cc(Cl)ccc2s1,drugs/S=c1[nH]c2cc(Cl)ccc2s1.pickle,drugs,canonical
15977,CC(C)C(C)(C)O,CC(C)C(C)(C)O,qm9/CC(C)C(C)(C)O.pickle,qm9,canonical
15978,CCOC(=O)c1c(N)sc2c1CCCC2,CCOC(=O)c1c(N)sc2c1CCCC2,drugs/CCOC(=O)c1c(N)sc2c1CCCC2.pickle,drugs,canonical
15982,Cc1cc(O)nc(C)n1,Cc1cc(O)nc(C)n1,qm9/Cc1cc(O)nc(C)n1.pickle,qm9,canonical
15989,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,drugs/Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1.pickle,drugs,canonical
16013,NC(=O)c1ccccc1Br,NC(=O)c1ccccc1Br,drugs/NC(=O)c1ccccc1Br.pickle,drugs,canonical
16014,Nc1cccc(F)c1F,Nc1cccc(F)c1F,qm9/Nc1cccc(F)c1F.pickle,qm9,canonical
16030,O=C(O)c1cc(Oc2ccc([N+](=O)[O-])cc2)cc(Oc2ccc([N+](=O)[O-])cc2)c1,O=C(O)c1cc(Oc2ccc([N+](=O)[O-])cc2)cc(Oc2ccc([N+](=O)[O-])cc2)c1,drugs/O=C(O)c1cc(Oc2ccc([N+](=O)[O-])cc2)cc(Oc2ccc([N+](=O)[O-])cc2)c1.pickle,drugs,canonical
16045,C#Cc1cccc(C)c1,C#Cc1cccc(C)c1,qm9/C#Cc1cccc(C)c1.pickle,qm9,canonical
16047,O=C(O)c1cc(Cl)c2ccccc2c1O,O=C(O)c1cc(Cl)c2ccccc2c1O,drugs/O=C(O)c1cc(Cl)c2ccccc2c1O.pickle,drugs,canonical
16054,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,drugs/COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1.pickle,drugs,canonical
16062,COC(=O)c1cncc(O)c1,COC(=O)c1cncc(O)c1,drugs/COC(=O)c1cncc(O)c1.pickle,drugs,canonical
16067,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,drugs/C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl.pickle,drugs,canonical
16076,Oc1ccc(/N=N/c2nccs2)c(O)c1,Oc1ccc(N=Nc2nccs2)c(O)c1,drugs/Oc1ccc(N=Nc2nccs2)c(O)c1.pickle,drugs,no_stereo
16079,CC(C)(O)CC(C)(C)O,CC(C)(O)CC(C)(C)O,qm9/CC(C)(O)CC(C)(C)O.pickle,qm9,canonical
16097,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,drugs/Cc1ccc(_N=C_N(C)_C=N_c2ccc(C)cc2C)c(C)c1.pickle,drugs,canonical
16104,COc1cc(OC)cc(C(C)=O)c1,COc1cc(OC)cc(C(C)=O)c1,drugs/COc1cc(OC)cc(C(C)=O)c1.pickle,drugs,canonical
16116,O=C1C(Cl)=C(Nc2ccccc2)C(=O)c2ccccc21,O=C1C(Cl)=C(Nc2ccccc2)C(=O)c2ccccc21,drugs/O=C1C(Cl)=C(Nc2ccccc2)C(=O)c2ccccc21.pickle,drugs,canonical
16120,OCC1CC1,OCC1CC1,qm9/OCC1CC1.pickle,qm9,canonical
16123,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,drugs/COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1.pickle,drugs,canonical
16126,CCC1SC2=NCCN2C1(O)c1ccc(Cl)cc1,CCC1SC2=NCCN2C1(O)c1ccc(Cl)cc1,drugs/CCC1SC2=NCCN2C1(O)c1ccc(Cl)cc1.pickle,drugs,canonical
16141,Cc1cccc(C=O)n1,Cc1cccc(C=O)n1,qm9/Cc1cccc(C=O)n1.pickle,qm9,canonical
16142,OC(CCC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1,OC(CCC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1,drugs/OC(CCC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1.pickle,drugs,canonical
16148,Cc1nc(N)cc(O)n1,Cc1nc(N)cc(O)n1,qm9/Cc1nc(N)cc(O)n1.pickle,qm9,canonical
16166,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,drugs/N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1.pickle,drugs,canonical
16173,Cc1cn([C@H]2C[C@H]3OC[C@H]3O2)c(=O)[nH]c1=O,Cc1cn(C2CC3OCC3O2)c(=O)[nH]c1=O,drugs/Cc1cn(C2CC3OCC3O2)c(=O)[nH]c1=O.pickle,drugs,no_stereo
16181,Cc1ccc(C(=O)C(C)C[NH+]2CCCCC2)cc1,Cc1ccc(C(=O)C(C)C[NH+]2CCCCC2)cc1,drugs/Cc1ccc(C(=O)C(C)C[NH+]2CCCCC2)cc1.pickle,drugs,canonical
16184,CC(C)C(=O)Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,CC(C)C(=O)Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,drugs/CC(C)C(=O)Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1.pickle,drugs,no_stereo
16185,C[NH2+]CC(=O)c1ccc(O)c(O)c1,C[NH2+]CC(=O)c1ccc(O)c(O)c1,drugs/C[NH2+]CC(=O)c1ccc(O)c(O)c1.pickle,drugs,canonical
16188,CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C,drugs/CC(CN1c2ccccc2Sc2ccccc21)[NH+](C)C.pickle,drugs,canonical
16192,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,drugs/N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O.pickle,drugs,canonical
16198,CCOC(=O)Cc1csc(N)n1,CCOC(=O)Cc1csc(N)n1,drugs/CCOC(=O)Cc1csc(N)n1.pickle,drugs,canonical
16211,C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,drugs/C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1.pickle,drugs,canonical
16212,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,drugs/COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC.pickle,drugs,canonical
16216,O=[N+]([O-])c1ccc2nc(-c3cccnc3)[nH]c2c1,O=[N+]([O-])c1ccc2nc(-c3cccnc3)[nH]c2c1,drugs/O=[N+]([O-])c1ccc2nc(-c3cccnc3)[nH]c2c1.pickle,drugs,canonical
16217,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,drugs/c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1.pickle,drugs,canonical
16219,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,drugs/COc1cc(CNC(=O)CCCC_C=C_C(C)C)ccc1O.pickle,drugs,canonical
16225,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,drugs/O=C(_C=C_c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O.pickle,drugs,canonical
16227,CC12CCC(CC1=O)C2(C)C,CC12CCC(CC1=O)C2(C)C,drugs/CC12CCC(CC1=O)C2(C)C.pickle,drugs,canonical
16228,[H][C@]12OC(=O)[C@H](C)[C@]3([H])CC[C@@H](C)[C@]4([H])CC[C@@](C)(OO[C@]143)O2,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,drugs/C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4.pickle,drugs,canonical
16229,CSCCC(N)C(=O)O,CSCCC(N)C(=O)O,drugs/CSCCC(N)C(=O)O.pickle,drugs,canonical
16231,c1cnnnc1,c1cnnnc1,qm9/c1cnnnc1.pickle,qm9,canonical
16240,C/C=C/c1ccc(OC)cc1,C/C=C/c1ccc(OC)cc1,drugs/C_C=C_c1ccc(OC)cc1.pickle,drugs,canonical
16373,O=C(OOC(=O)c1ccccc1)c1ccccc1,O=C(OOC(=O)c1ccccc1)c1ccccc1,drugs/O=C(OOC(=O)c1ccccc1)c1ccccc1.pickle,drugs,canonical
16380,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,drugs/Cn1c(=O)c2[nH]cnc2n(C)c1=O.pickle,drugs,canonical
16381,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,drugs/Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C.pickle,drugs,canonical
16389,CO[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,COC1OC(CO)C(O)C(O)C1O,drugs/COC1OC(CO)C(O)C(O)C1O.pickle,drugs,no_stereo
16390,O=C([O-])/C=C/C(=O)[O-],O=C([O-])C=CC(=O)[O-],drugs/O=C([O-])C=CC(=O)[O-].pickle,drugs,no_stereo
16393,COC(=O)CC(C)C,COC(=O)CC(C)C,qm9/COC(=O)CC(C)C.pickle,qm9,canonical
16395,C/C=C/c1ccc2c(c1)OCO2,CC=Cc1ccc2c(c1)OCO2,drugs/CC=Cc1ccc2c(c1)OCO2.pickle,drugs,no_stereo
16398,C[C@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,drugs/CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O.pickle,drugs,no_stereo
16399,O=C(O)C1(O)CC(O)C(O)C(O)C1,O=C(O)C1(O)CC(O)C(O)C(O)C1,drugs/O=C(O)C1(O)CC(O)C(O)C(O)C1.pickle,drugs,canonical
16409,O=C(c1ccco1)C(O)c1ccco1,O=C(c1ccco1)C(O)c1ccco1,drugs/O=C(c1ccco1)C(O)c1ccco1.pickle,drugs,canonical
16410,O=C(O)CCC(=O)C(=O)O,O=C(O)CCC(=O)C(=O)O,drugs/O=C(O)CCC(=O)C(=O)O.pickle,drugs,canonical
16411,O=C(O)[C@H]1C[C@H](O)CN1,O=C(O)C1CC(O)CN1,drugs/O=C(O)C1CC(O)CN1.pickle,drugs,no_stereo
16416,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,drugs/O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O.pickle,drugs,canonical
16417,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1c[nH]c2ccccc12)C(=O)O,drugs/NC(Cc1c[nH]c2ccccc12)C(=O)O.pickle,drugs,no_stereo
16419,CC(C)CCC(C)(C)C,CC(C)CCC(C)(C)C,qm9/CC(C)CCC(C)(C)C.pickle,qm9,canonical
16424,O=C(Nc1ccccc1)c1ccccc1O,O=C(Nc1ccccc1)c1ccccc1O,drugs/O=C(Nc1ccccc1)c1ccccc1O.pickle,drugs,canonical
16425,NC(=S)N(c1ccccc1)c1ccccc1,NC(=S)N(c1ccccc1)c1ccccc1,drugs/NC(=S)N(c1ccccc1)c1ccccc1.pickle,drugs,canonical
16428,Oc1c(I)cc(I)cc1I,Oc1c(I)cc(I)cc1I,drugs/Oc1c(I)cc(I)cc1I.pickle,drugs,canonical
16429,CC(C)(O)C(Cl)(Cl)Cl,CC(C)(O)C(Cl)(Cl)Cl,drugs/CC(C)(O)C(Cl)(Cl)Cl.pickle,drugs,canonical
16431,COc1cccc(N)c1,COc1cccc(N)c1,qm9/COc1cccc(N)c1.pickle,qm9,canonical
16434,CC(C)OC(=O)c1ccc(N)cc1,CC(C)OC(=O)c1ccc(N)cc1,drugs/CC(C)OC(=O)c1ccc(N)cc1.pickle,drugs,canonical
