split,graph_idx,filename,SMILES,geom_smiles,geom_match_type,geom_source,geom_canonical,geom_local_pickle
train,2129,07095,CC[C@@H]1/C=C(/C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC)C)\C,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,canonical,drugs,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,
train,2134,07160,COC1=CC=C(C=C1)/C=C/C2=CC(=CC(=O)O2)OC,COc1ccc(/C=C/c2cc(OC)cc(=O)o2)cc1,canonical,drugs,COc1ccc(/C=C/c2cc(OC)cc(=O)o2)cc1,GEOM_HSQC_matched/COc1ccc(_C=C_c2cc(OC)cc(=O)o2)cc1.pickle
train,2138,07179,C/C/1=C\CC[C@@]2([C@H](O2)[C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@H]21,canonical,drugs,C=C1C(=O)O[C@@H]2[C@H]3O[C@]3(C)CC/C=C(\C)CC[C@@H]12,GEOM_HSQC_matched/C=C1C(=O)O[C@H]2[C@H]1CC_C(C)=C_CC[C@@]1(C)O[C@H]21.pickle
train,2220,07811,COC1=CC(=O)OC(=C1)CCC2=CC3=C(C=C2)OCO3,COc1cc(CCc2ccc3c(c2)OCO3)oc(=O)c1,canonical,drugs,COc1cc(CCc2ccc3c(c2)OCO3)oc(=O)c1,GEOM_HSQC_matched/COc1cc(CCc2ccc3c(c2)OCO3)oc(=O)c1.pickle
train,2223,07819,CC1(C=CC2=C3C(=C(C=C2O1)OC)C(=O)C=C(O3)C4=CC=CC=C4)C,COc1cc2c(c3oc(-c4ccccc4)cc(=O)c13)C=CC(C)(C)O2,canonical,drugs,COc1cc2c(c3oc(-c4ccccc4)cc(=O)c13)C=CC(C)(C)O2,GEOM_HSQC_matched/COc1cc2c(c3oc(-c4ccccc4)cc(=O)c13)C=CC(C)(C)O2.pickle
train,2236,07970,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,canonical,drugs,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,GEOM_HSQC_matched/OC[C@H]1O[C@@H](Oc2cc(O)cc(_C=C_c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O.pickle
train,2281,08264,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O,canonical,drugs,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O,GEOM_HSQC_matched/COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O.pickle
train,2282,08273,C1=CC=C2C(=C1)C(=CN2)C(=O)N,NC(=O)c1c[nH]c2ccccc12,canonical,drugs,NC(=O)c1c[nH]c2ccccc12,GEOM_HSQC_matched/NC(=O)c1c[nH]c2ccccc12.pickle
train,2362,03153,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,canonical,drugs,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,GEOM_HSQC_matched/COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O.pickle
train,2364,03173,COC1=C(C=C(C=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O)OC)OC,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,canonical,drugs,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,GEOM_HSQC_matched/COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O.pickle
train,2373,03225,CC1=CC(=C(C(=C1)O)OC2=CC(=CC(=C2O)O)C)O,Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1,canonical,drugs,Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1,GEOM_HSQC_matched/Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1.pickle
train,2374,15681,CC1=CC(=C(C(=C1)O)OC2=CC(=CC(=C2O)O)C)O,Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1,canonical,drugs,Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1,GEOM_HSQC_matched/Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1.pickle
train,2434,03842,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,canonical,drugs,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,GEOM_HSQC_matched/COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O.pickle
train,2435,03843,COC1=C(C=CC(=C1)[C@H]2[C@@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,no_stereo,drugs,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,GEOM_HSQC_matched/COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O.pickle
train,2436,03844,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=CC(=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,COc1cc([C@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@@H]2CO)ccc1O,canonical,drugs,COc1cc([C@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@@H]2CO)ccc1O,GEOM_HSQC_matched/COc1cc([C@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@@H]2CO)ccc1O.pickle
train,2447,00833,CC1=C(C(=C(N=C1C(=O)O)C2=NC3=C(C=C2)C(=O)C(=C(C3=O)N)OC)N)C4=C(C(=C(C=C4)OC)OC)O,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,canonical,drugs,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,GEOM_HSQC_matched/COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O.pickle
train,2452,00067,C[C@H]1[C@@H]2CN3CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC(=C(C=C45)OC)OC,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)c(OC)cc45)C3CC12,no_stereo,drugs,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)c(OC)cc45)C3CC12,GEOM_HSQC_matched/COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)c(OC)cc45)C3CC12.pickle
train,2467,20558,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,canonical,drugs,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,GEOM_HSQC_matched/O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.pickle
train,2498,20926,C[C@H]1OC(=O)/C=C/[C@H](CC[C@H](OC(=O)/C=C/[C@H](CC1)O)C)O,C[C@@H]1CC[C@H](O)/C=C/C(=O)O[C@H](C)CC[C@H](O)/C=C/C(=O)O1,canonical,drugs,C[C@@H]1CC[C@H](O)/C=C/C(=O)O[C@H](C)CC[C@H](O)/C=C/C(=O)O1,GEOM_HSQC_matched/C[C@@H]1CC[C@H](O)_C=C_C(=O)O[C@H](C)CC[C@H](O)_C=C_C(=O)O1.pickle
train,2565,21472,C1[C@@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,no_stereo,drugs,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,GEOM_HSQC_matched/Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.pickle
train,2605,21853,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,canonical,drugs,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,GEOM_HSQC_matched/CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C.pickle
train,2720,23023,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,canonical,drugs,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,GEOM_HSQC_matched/CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C.pickle
train,2732,23128,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,canonical,drugs,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,
train,2758,23456,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,canonical,drugs,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,GEOM_HSQC_matched/CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)_C=C_C=C_C[C@@H](C)OC(=O)C[C@H]1OC(C)=O.pickle
train,2786,23761,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,canonical,drugs,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,GEOM_HSQC_matched/COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3.pickle
train,2799,24098,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,no_stereo,drugs,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,GEOM_HSQC_matched/CC12CCC3c4ccc(O)cc4CCC3C1CCC2O.pickle
train,2837,24532,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,canonical,drugs,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,GEOM_HSQC_matched/Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O.pickle
train,2849,24664,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,canonical,drugs,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,GEOM_HSQC_matched/CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.pickle
train,2902,25142,CC1=NC2=C(C=CC=C2O)C(=O)N1,Cc1nc2c(O)cccc2c(=O)[nH]1,canonical,drugs,Cc1nc2c(O)cccc2c(=O)[nH]1,GEOM_HSQC_matched/Cc1nc2c(O)cccc2c(=O)[nH]1.pickle
train,2956,25517,CC(C)C1=C(C=CC2=C1CC[C@@H]3[C@@]2(CCCC3(C)C)C)O,CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCCC21C,no_stereo,drugs,CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCCC21C,GEOM_HSQC_matched/CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCCC21C.pickle
train,2967,25550,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(C)C,CCC(C=CC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)C,no_stereo,drugs,CCC(C=CC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)C,GEOM_HSQC_matched/CCC(C=CC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)C.pickle
train,3036,26940,C/C=C(/C)\C(=O)OC(C)(C)[C@@H]1CC2=C(O1)C=CC3=C2OC(=O)C=C3,C/C=C(/C)C(=O)OC(C)(C)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1,canonical,drugs,C/C=C(/C)C(=O)OC(C)(C)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1,GEOM_HSQC_matched/C_C=C(_C)C(=O)OC(C)(C)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1.pickle
train,3072,27891,CC(=O)C1=CC=CN1,CC(=O)c1ccc[nH]1,canonical,qm9,CC(=O)c1ccc[nH]1,GEOM_HSQC_matched/CC(=O)c1ccc[nH]1.pickle
train,3154,29861,C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)C(=O)O,O=C(O)c1cccc2nc3ccccc3nc12,canonical,drugs,O=C(O)c1cccc2nc3ccccc3nc12,GEOM_HSQC_matched/O=C(O)c1cccc2nc3ccccc3nc12.pickle
train,3195,30780,CC1=CN=C(C=C1)C,Cc1ccc(C)nc1,canonical,qm9,Cc1ccc(C)nc1,GEOM_HSQC_matched/Cc1ccc(C)nc1.pickle
train,3200,30788,C1CCCCCCCOC(=O)CCCCCC1,O=C1CCCCCCCCCCCCCCO1,canonical,drugs,O=C1CCCCCCCCCCCCCCO1,GEOM_HSQC_matched/O=C1CCCCCCCCCCCCCCO1.pickle
train,3207,30800,C1=CC(=NC(=C1)C(=O)O)C(=O)O,O=C(O)c1cccc(C(=O)O)n1,canonical,drugs,O=C(O)c1cccc(C(=O)O)n1,GEOM_HSQC_matched/O=C(O)c1cccc(C(=O)O)n1.pickle
train,3210,30804,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,canonical,drugs,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,GEOM_HSQC_matched/CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21.pickle
train,3213,30809,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,canonical,drugs,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,GEOM_HSQC_matched/CC(C)(c1ccc(O)cc1)c1ccc(O)cc1.pickle
train,3219,30817,C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C,CC1CCC(C(C)C)C(O)C1,no_stereo,drugs,CC1CCC(C(C)C)C(O)C1,GEOM_HSQC_matched/CC1CCC(C(C)C)C(O)C1.pickle
train,3231,30834,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,canonical,drugs,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,GEOM_HSQC_matched/CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1.pickle
train,3240,30847,CCOC(=O)CS(=O)(=O)C1=CC=CC=C1,CCOC(=O)CS(=O)(=O)c1ccccc1,canonical,drugs,CCOC(=O)CS(=O)(=O)c1ccccc1,GEOM_HSQC_matched/CCOC(=O)CS(=O)(=O)c1ccccc1.pickle
train,3243,30852,C1=CC(=CC(=C1)O)CO,OCc1cccc(O)c1,canonical,qm9,OCc1cccc(O)c1,GEOM_HSQC_matched/OCc1cccc(O)c1.pickle
train,3245,30855,CC1=C(N=CC=C1)C,Cc1cccnc1C,canonical,qm9,Cc1cccnc1C,GEOM_HSQC_matched/Cc1cccnc1C.pickle
train,3246,30856,CC1=CC(=NC=C1)C,Cc1ccnc(C)c1,canonical,qm9,Cc1ccnc(C)c1,GEOM_HSQC_matched/Cc1ccnc(C)c1.pickle
train,3247,30857,CC1=CC=CC=C1N,Cc1ccccc1N,canonical,qm9,Cc1ccccc1N,GEOM_HSQC_matched/Cc1ccccc1N.pickle
train,3248,30858,CC1=CC=C(C=C1)N,Cc1ccc(N)cc1,canonical,qm9,Cc1ccc(N)cc1,GEOM_HSQC_matched/Cc1ccc(N)cc1.pickle
train,3249,30859,CNC1=CC=CC=C1,CNc1ccccc1,canonical,qm9,CNc1ccccc1,GEOM_HSQC_matched/CNc1ccccc1.pickle
train,3270,30881,C#CC1=CC=C(C=C1)N,C#Cc1ccc(N)cc1,canonical,qm9,C#Cc1ccc(N)cc1,GEOM_HSQC_matched/C#Cc1ccc(N)cc1.pickle
train,3271,30883,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,canonical,drugs,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,GEOM_HSQC_matched/CC(C)NCC(O)COc1ccc(CC(N)=O)cc1.pickle
train,3283,30898,CC(=O)N1CCCC1=O,CC(=O)N1CCCC1=O,canonical,qm9,CC(=O)N1CCCC1=O,GEOM_HSQC_matched/CC(=O)N1CCCC1=O.pickle
train,3305,30940,CCCOC(=O)CC#N,CCCOC(=O)CC#N,canonical,qm9,CCCOC(=O)CC#N,GEOM_HSQC_matched/CCCOC(=O)CC#N.pickle
train,3307,30944,CC(C)OC(=O)CC#N,CC(C)OC(=O)CC#N,canonical,qm9,CC(C)OC(=O)CC#N,GEOM_HSQC_matched/CC(C)OC(=O)CC#N.pickle
train,3308,30947,CC1=CCOC1=O,CC1=CCOC1=O,canonical,qm9,CC1=CCOC1=O,GEOM_HSQC_matched/CC1=CCOC1=O.pickle
train,3309,30948,C1=CC(=C(C=C1F)O)F,Oc1cc(F)ccc1F,canonical,qm9,Oc1cc(F)ccc1F,GEOM_HSQC_matched/Oc1cc(F)ccc1F.pickle
train,3318,30960,CCOC(=O)CCOC,CCOC(=O)CCOC,canonical,qm9,CCOC(=O)CCOC,GEOM_HSQC_matched/CCOC(=O)CCOC.pickle
train,3328,30972,CC(C)(C)OCCO,CC(C)(C)OCCO,canonical,qm9,CC(C)(C)OCCO,GEOM_HSQC_matched/CC(C)(C)OCCO.pickle
train,3337,30981,C1COC[C@H]1O,O[C@H]1CCOC1,canonical,qm9,O[C@H]1CCOC1,GEOM_HSQC_matched/O[C@H]1CCOC1.pickle
train,3338,30982,CC1=NC2=C(C1(C)C)C3=CC=CC=C3C=C2,CC1=Nc2ccc3ccccc3c2C1(C)C,canonical,drugs,CC1=Nc2ccc3ccccc3c2C1(C)C,GEOM_HSQC_matched/CC1=Nc2ccc3ccccc3c2C1(C)C.pickle
train,3346,30991,CC(C)(CCO)O,CC(C)(O)CCO,canonical,qm9,CC(C)(O)CCO,GEOM_HSQC_matched/CC(C)(O)CCO.pickle
train,3351,30999,CC1=CC(=NN1)N,Cc1cc(N)n[nH]1,canonical,qm9,Cc1cc(N)n[nH]1,GEOM_HSQC_matched/Cc1cc(N)n[nH]1.pickle
train,3358,31009,CN1CCCC1=O,CN1CCCC1=O,canonical,qm9,CN1CCCC1=O,GEOM_HSQC_matched/CN1CCCC1=O.pickle
train,3360,31011,C1=CC2=NNN=C2N=C1,c1cnc2n[nH]nc2c1,canonical,qm9,c1cnc2n[nH]nc2c1,GEOM_HSQC_matched/c1cnc2n[nH]nc2c1.pickle
train,3398,31062,CC(C)(CO)C(C(=O)NCCCO)O,CC(C)(CO)C(O)C(=O)NCCCO,canonical,drugs,CC(C)(CO)C(O)C(=O)NCCCO,GEOM_HSQC_matched/CC(C)(CO)C(O)C(=O)NCCCO.pickle
train,3401,31067,CCNC(=O)N,CCNC(N)=O,canonical,qm9,CCNC(N)=O,GEOM_HSQC_matched/CCNC(N)=O.pickle
train,3404,31071,COC1=CC=CC=C1N,COc1ccccc1N,canonical,qm9,COc1ccccc1N,GEOM_HSQC_matched/COc1ccccc1N.pickle
train,3415,31085,C1=CN=C(C=N1)C(=O)N,NC(=O)c1cnccn1,canonical,qm9,NC(=O)c1cnccn1,GEOM_HSQC_matched/NC(=O)c1cnccn1.pickle
train,3416,31086,C1=CC=C(C=C1)C(=O)NC(=S)N,NC(=S)NC(=O)c1ccccc1,canonical,drugs,NC(=S)NC(=O)c1ccccc1,GEOM_HSQC_matched/NC(=S)NC(=O)c1ccccc1.pickle
train,3417,31087,C1=CC(=CC(=C1)C(=O)O)C(=O)O,O=C(O)c1cccc(C(=O)O)c1,canonical,drugs,O=C(O)c1cccc(C(=O)O)c1,GEOM_HSQC_matched/O=C(O)c1cccc(C(=O)O)c1.pickle
train,3423,31094,C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,canonical,drugs,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,GEOM_HSQC_matched/O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1.pickle
train,3424,31095,CCC1(C(=O)NC(=O)NC1=O)CC,CCC1(CC)C(=O)NC(=O)NC1=O,canonical,drugs,CCC1(CC)C(=O)NC(=O)NC1=O,GEOM_HSQC_matched/CCC1(CC)C(=O)NC(=O)NC1=O.pickle
train,3425,31096,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,canonical,drugs,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,GEOM_HSQC_matched/O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21.pickle
train,3426,31098,C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,Nc1nc(N)nc(-c2ccccc2)n1,canonical,drugs,Nc1nc(N)nc(-c2ccccc2)n1,GEOM_HSQC_matched/Nc1nc(N)nc(-c2ccccc2)n1.pickle
train,3432,31106,C1=CN=CC=C1N,Nc1ccncc1,canonical,drugs,Nc1ccncc1,GEOM_HSQC_matched/Nc1ccncc1.pickle
train,3440,31116,C1=CC(=CC=C1C(=O)NCC(=O)O)N,Nc1ccc(C(=O)NCC(=O)O)cc1,canonical,drugs,Nc1ccc(C(=O)NCC(=O)O)cc1,GEOM_HSQC_matched/Nc1ccc(C(=O)NCC(=O)O)cc1.pickle
train,3450,31130,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(C)C,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,canonical,drugs,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,GEOM_HSQC_matched/CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C.pickle
train,3451,31131,CC#CC1=CC=CC=C1,CC#Cc1ccccc1,canonical,qm9,CC#Cc1ccccc1,GEOM_HSQC_matched/CC#Cc1ccccc1.pickle
train,3454,31136,CC1=CC(=O)NC(=N1)N,Cc1cc(=O)[nH]c(N)n1,canonical,qm9,Cc1cc(=O)[nH]c(N)n1,GEOM_HSQC_matched/Cc1cc(=O)[nH]c(N)n1.pickle
train,3455,31140,CC[C@H](C(=O)O)N,CC[C@@H](N)C(=O)O,canonical,qm9,CC[C@@H](N)C(=O)O,GEOM_HSQC_matched/CC[C@@H](N)C(=O)O.pickle
