nmr_graph_idx,nmr_smiles,geom_smiles,geom_original_smiles,similarity,source
3285,O=C(c1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1,O=C(c1cccc([N+](=O)[O-])c1)c1cc2ccccc2o1,O=C(c1cccc([N+](=O)[O-])c1)c1cc2ccccc2o1,0.6052631578947368,drugs
3289,O=C(O)CN1C(=O)c2ccccc2C1=O,O=C(O)CCN1C(=O)c2ccccc2C1=O,O=C(O)CCN1C(=O)c2ccccc2C1=O,0.6551724137931034,drugs
3289,O=C(O)CN1C(=O)c2ccccc2C1=O,C=C(C)CN1C(=O)c2ccccc2C1=O,C=C(C)CN1C(=O)c2ccccc2C1=O,0.6,drugs
3292,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],CN(C)C(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],CN(C)C(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.6129032258064516,drugs
3294,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.7142857142857143,drugs
3294,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,0.7,drugs
3294,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,0.6730769230769231,drugs
3295,O=C(O)CNC(=O)OCc1ccccc1,O=C(O)CCCNC(=O)OCc1ccccc1,O=C(O)CCCNC(=O)OCc1ccccc1,0.6571428571428571,drugs
3295,O=C(O)CNC(=O)OCc1ccccc1,O=C(NC[P+](=O)O)OCc1ccccc1,O=C(NC[P+](=O)O)OCc1ccccc1,0.6470588235294118,drugs
3297,Fc1cccc(Cl)c1,Fc1cccc(F)c1,Fc1cccc(F)c1,0.6111111111111112,qm9
3335,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1,0.6129032258064516,drugs
3336,O=C(O)/C=C/c1ccc(Cl)cc1,O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1,0.6538461538461539,drugs
3336,O=C(O)/C=C/c1ccc(Cl)cc1,O=C(O)/C=C/c1ccccc1,O=C(O)/C=C/c1ccccc1,0.64,drugs
3336,O=C(O)/C=C/c1ccc(Cl)cc1,CC(C)c1ccc(/C=C/C(=O)O)cc1,CC(C)c1ccc(/C=C/C(=O)O)cc1,0.6206896551724138,drugs
3339,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5COC(OC)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.8472222222222222,drugs
3339,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5COC(OC)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0.8472222222222222,drugs
3349,COc1cc(/C=C/C(=O)COC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0.7435897435897436,drugs
3349,COc1cc(/C=C/C(=O)COC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,COc1cc(NC(=O)COC(=O)/C=C/c2ccc(O)c(OC)c2)cc(OC)c1,COc1cc(NC(=O)COC(=O)/C=C/c2ccc(O)c(OC)c2)cc(OC)c1,0.66,drugs
3349,COc1cc(/C=C/C(=O)COC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,COc1cc(/C=C/C(=O)OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)ccc1O,COc1cc(/C=C/C(=O)OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)ccc1O,0.6111111111111112,drugs
3351,COc1c(O)cc2occ(-c3ccc4c(c3)OCO4)c(=O)c2c1O,COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)cc(O)c1OC,COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)cc(O)c1OC,0.6226415094339622,drugs
3354,COc1cc(CCC(O)CC(=O)CCc2ccc(O)cc2)ccc1O,COc1cc(CCC(O)CC(=O)CCc2ccccc2)ccc1O,COc1cc(CCC(O)CC(=O)CCc2ccccc2)ccc1O,0.8478260869565217,drugs
3365,C=C1[C@H](O)[C@H](O)C[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.6557377049180327,drugs
3375,C[C@@H]1[C@@H](O)C[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,0.6666666666666666,drugs
3375,C[C@@H]1[C@@H](O)C[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,0.6666666666666666,drugs
3409,CCC(C)O,CC[C@@H](C)O,CC[C@@H](C)O,1.0,qm9
3416,COC(=O)[C@@H]1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC[C@@H]1O,O=C(O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,O=C(O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0.7931034482758621,drugs
3416,COC(=O)[C@@H]1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC[C@@H]1O,COC(=O)C1C(O)CCC2C[NH+]3CCc4c([nH]c5ccccc45)C3CC21,COC(=O)C1C(O)CCC2C[NH+]3CCc4c([nH]c5ccccc45)C3CC21,0.6268656716417911,drugs
3416,COC(=O)[C@@H]1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC[C@@H]1O,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CC[NH+]3C[C@H]2CC[C@@H]1O,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2C[NH+]3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0.6268656716417911,drugs
3431,C/C=C1/C(=O)C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,0.625,drugs
3431,C/C=C1/C(=O)C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CCC3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O,C[C@]12CCC3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O,0.625,drugs
3431,C/C=C1/C(=O)C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CCC3[C@@H](CC[C@H]4C[C@@H](O)CC[C@]34C)C1CCC2=O,C[C@]12CCC3[C@@H](CC[C@H]4C[C@@H](O)CC[C@]34C)C1CCC2=O,0.625,drugs
3432,CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1C,CN1C(=O)C(N2CCCCC2)S/C1=C\C(=O)O,CN1C(=O)C(N2CCCCC2)S/C1=C\C(=O)O,0.6818181818181818,drugs
3438,CCOC(=O)/C=C1/NC(=O)CS1,CCOC(=O)/C=C1\NC(=O)CS1,CCOC(=O)/C=C1\NC(=O)CS1,1.0,drugs
3438,CCOC(=O)/C=C1/NC(=O)CS1,COCCOC(=O)/C=C1/NC(=O)CS1,COCCOC(=O)/C=C1/NC(=O)CS1,0.7105263157894737,drugs
3439,CC(O)CCO,C[C@@H](O)CCO,C[C@@H](O)CCO,1.0,qm9
3439,CC(O)CCO,C[C@@H](O)CCCO,C[C@@H](O)CCCO,0.6470588235294118,qm9
3439,CC(O)CCO,C[C@@H](O)CC[C@@H](C)O,C[C@@H](O)CC[C@@H](C)O,0.6428571428571429,qm9
3459,COC(=O)c1ccccc1N,COC(=O)c1ccccc1O,COC(=O)c1ccccc1O,0.6071428571428571,drugs
3463,CCOC(=O)c1cccnc1,CCCCOC(=O)c1cccnc1,CCCCOC(=O)c1cccnc1,0.7142857142857143,drugs
3463,CCOC(=O)c1cccnc1,COC(=O)c1cccnc1,COC(=O)c1cccnc1,0.65625,drugs
3464,O=c1[nH]nc(-c2ccccc2)o1,S=c1[nH]nc(-c2ccccc2)o1,S=c1[nH]nc(-c2ccccc2)o1,0.6,drugs
3487,CCOC(=O)c1ccccc1C(=O)OCC,CCOC(=O)c1ccccc1OC(N)=O,CCOC(=O)c1ccccc1OC(N)=O,0.6451612903225806,drugs
3488,COC(=O)c1cc(C(=O)OC)cc(C(=O)OC)c1,COC(=O)c1cc(OC)c(OC)c(OC)c1,COC(=O)c1cc(OC)c(OC)c(OC)c1,0.625,drugs
3493,COC(=O)c1cccc(C(=O)OC)c1,COC(=O)c1cccc(OC(N)=O)c1,COC(=O)c1cccc(OC(N)=O)c1,0.6333333333333333,drugs
3493,COC(=O)c1cccc(C(=O)OC)c1,COC(=O)c1cccc(NS(C)(=O)=O)c1,COC(=O)c1cccc(NS(C)(=O)=O)c1,0.6129032258064516,drugs
3498,NCCCCCCO,OCCCCCO,OCCCCCO,0.6153846153846154,qm9
3498,NCCCCCCO,OCCCCCCO,OCCCCCCO,0.6153846153846154,qm9
3498,NCCCCCCO,OCCCCCCCO,OCCCCCCCO,0.6153846153846154,qm9
3503,COc1cccc(C=O)c1O,COc1cccc(C=O)c1OC,COc1cccc(C=O)c1OC,0.6333333333333333,drugs
3503,COc1cccc(C=O)c1O,COc1cccc(OC)c1O,COc1cccc(OC)c1O,0.6153846153846154,drugs
3505,COc1ccc(C=O)cc1OC,COc1cc(C=O)ccc1O,COc1cc(C=O)ccc1O,0.6785714285714286,drugs
3505,COc1ccc(C=O)cc1OC,COc1ccc(C=O)cc1O,COc1ccc(C=O)cc1O,0.6785714285714286,drugs
3510,CCCCCCCCCO,CCCCCCCO,CCCCCCCO,1.0,qm9
3510,CCCCCCCCCO,CCCCCCCCO,CCCCCCCCO,1.0,qm9
3521,O=C(c1ccccc1)c1ccc(O)cc1,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,0.625,drugs
3528,COCCCN,COCCCOC,COCCCOC,0.6,qm9
3528,COCCCN,COCCCCOC,COCCCCOC,0.6,qm9
3537,CCOC(=O)C(C)O,CCOC(=O)[C@@H](C)O,CCOC(=O)[C@@H](C)O,1.0,qm9
3537,CCOC(=O)C(C)O,CCOC(=O)C(C)C,CCOC(=O)C(C)C,0.65,qm9
3537,CCOC(=O)C(C)O,CCCOC(=O)[C@@H](C)O,CCCOC(=O)[C@@H](C)O,0.6363636363636364,qm9
3538,COC(=O)C(C)O,COC(=O)[C@@H](C)O,COC(=O)[C@@H](C)O,1.0,qm9
3538,COC(=O)C(C)O,COC(=O)C(C)C,COC(=O)C(C)C,0.6111111111111112,qm9
3538,COC(=O)C(C)O,COC(=O)[C@@H](C)[C@@H](C)O,COC(=O)[C@@H](C)[C@@H](C)O,0.6,qm9
3542,O=C(O)CCC(=O)O,CC(=O)CCC(=O)O,CC(=O)CCC(=O)O,0.6428571428571429,drugs
3542,O=C(O)CCC(=O)O,O=C(O)CCC(=O)C(=O)O,O=C(O)CCC(=O)C(=O)O,0.6428571428571429,drugs
3545,COC(=O)c1ccc(C(=O)OC)cc1,COC(=O)c1ccc(C(=O)NN)cc1,COC(=O)c1ccc(C(=O)NN)cc1,0.6956521739130435,drugs
3545,COC(=O)c1ccc(C(=O)OC)cc1,COC(=O)c1ccc(S(N)(=O)=O)cc1,COC(=O)c1ccc(S(N)(=O)=O)cc1,0.64,drugs
3547,c1ccc2c3c([nH]c2c1)CCCC3,O=c1c2c([nH]c3ccccc13)CCCC2,O=c1c2c([nH]c3ccccc13)CCCC2,0.7333333333333333,drugs
3547,c1ccc2c3c([nH]c2c1)CCCC3,O=c1c2c([nH]c3ccccc13)CCC2,O=c1c2c([nH]c3ccccc13)CCC2,0.6774193548387096,drugs
3552,CCOC(=O)C(=O)OCC,CCOC(=O)C(=O)OC,CCOC(=O)C(=O)OC,0.7647058823529411,qm9
3552,CCOC(=O)C(=O)OCC,CCOC(=O)C(C)=O,CCOC(=O)C(C)=O,0.7058823529411765,qm9
3553,CCOC(=O)CC(=O)OCC,CCOC(=O)CC(C)=O,CCOC(=O)CC(C)=O,0.7368421052631579,qm9
3553,CCOC(=O)CC(=O)OCC,CCOC(=O)CC(N)=O,CCOC(=O)CC(N)=O,0.7,qm9
3555,CCOC(=O)CC(=O)c1ccccc1,CCOC(=O)CNC(=O)c1ccccc1,CCOC(=O)CNC(=O)c1ccccc1,0.6176470588235294,drugs
3557,CCOC(=O)c1ccccc1,CCCOC(=O)c1ccccc1,CCCOC(=O)c1ccccc1,0.7037037037037037,drugs
3560,C1CCNCC1,C1CCNC1,C1CCNC1,0.8888888888888888,drugs
3562,CC(O)c1ccccc1,C[C@@H](O)c1ccccc1,C[C@@H](O)c1ccccc1,1.0,qm9
3567,CN1CCCC1c1cccnc1,CN1CCC[C@H]1c1cccnc1,CN1CCC[C@H]1c1cccnc1,1.0,drugs
3571,CCOC(=O)CCCCCCCCC(=O)OCC,CCCCOC(=O)CCCCCCC(=O)OCCCC,CCCCOC(=O)CCCCCCC(=O)OCCCC,0.625,drugs
3572,CCCCCC(=O)O,CCCCCCCC(=O)O,CCCCCCCC(=O)O,0.9411764705882353,drugs
3572,CCCCCC(=O)O,CCCCCC(C)=O,CCCCCC(C)=O,0.6,qm9
3573,CCCCCCC(=O)O,CCCCCCCCC(=O)O,CCCCCCCCC(=O)O,1.0,drugs
3573,CCCCCCC(=O)O,CCCCCCC(C)=O,CCCCCCC(C)=O,0.6190476190476191,qm9
3575,CCCCCCCC/C=C/CCCCCCCC(=O)O,CCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC/C=C\CCCCCCCC(=O)O,1.0,drugs
3575,CCCCCCCC/C=C/CCCCCCCC(=O)O,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0.8846153846153846,drugs
3577,C=C(C)C1CC=C(C)C(=O)C1,C=C(C)[C@H]1CC=C(C)C(=O)C1,C=C(C)[C@H]1CC=C(C)C(=O)C1,1.0,drugs
3590,NC(=O)c1cccc(O)c1,NC(=O)c1cccc(N)c1,NC(=O)c1cccc(N)c1,0.6153846153846154,drugs
3590,NC(=O)c1cccc(O)c1,NNC(=O)c1cccc(O)c1,NNC(=O)c1cccc(O)c1,0.6071428571428571,drugs
3594,CC1(C(=O)O)CCC(C(=O)O)C1(C)C,CC1(C(=O)O)CCC(C(N)=O)C1(C)C,CC1(C(=O)O)CCC(C(N)=O)C1(C)C,0.7142857142857143,drugs
3604,Cc1cc(C)c(O)c(C)c1,Cc1cc(C)c(O)c(N)c1,Cc1cc(C)c(O)c(N)c1,0.65,drugs
3610,CC(C)(C)c1cc(Cl)cc(C(C)(C)C)c1O,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.6086956521739131,drugs
3615,O=C(O)Cc1ccccc1O,O=C(O)Cc1ccccc1C(=O)O,O=C(O)Cc1ccccc1C(=O)O,0.6153846153846154,drugs
3620,CCC(=O)c1ccccc1,CCC(=O)c1ccc(O)cc1,CCC(=O)c1ccc(O)cc1,0.625,drugs
3621,c1ccc2c(c1)oc1ccccc12,O=c1c2ccccc2oc2ccccc12,O=c1c2ccccc2oc2ccccc12,0.6842105263157895,drugs
3621,c1ccc2c(c1)oc1ccccc12,Nc1ccc2oc3ccccc3c2c1,Nc1ccc2oc3ccccc3c2c1,0.6086956521739131,drugs
3621,c1ccc2c(c1)oc1ccccc12,[NH3+]c1ccc2c(c1)oc1ccccc12,[NH3+]c1ccc2c(c1)oc1ccccc12,0.6086956521739131,drugs
3624,CC(C)CC(=O)CC(C)C,CC(C)CC(=O)CO,CC(C)CC(=O)CO,0.7058823529411765,qm9
3624,CC(C)CC(=O)CC(C)C,CCC(=O)CC(C)C,CCC(=O)CC(C)C,0.7058823529411765,qm9
3624,CC(C)CC(=O)CC(C)C,CC(C)CC(=O)CCO,CC(C)CC(=O)CCO,0.631578947368421,qm9
3627,Nc1ccccc1C(=O)O,O=C(O)c1ccccc1C(=O)O,O=C(O)c1ccccc1C(=O)O,0.65,drugs
3628,COc1cccc(C(=O)O)c1,CC(C)Oc1cccc(C(=O)O)c1,CC(C)Oc1cccc(C(=O)O)c1,0.6666666666666666,drugs
3628,COc1cccc(C(=O)O)c1,CCCOc1cccc(C(=O)O)c1,CCCOc1cccc(C(=O)O)c1,0.6060606060606061,drugs
3631,Cc1cccc(Cl)c1,Cc1cccc(C)c1,Cc1cccc(C)c1,0.6111111111111112,qm9
3634,CCOC(=O)/C(C#N)=C/c1ccc(OC)cc1,CCOC(=O)/C(C#N)=C/c1ccc(OC)c(OC)c1,CCOC(=O)/C(C#N)=C/c1ccc(OC)c(OC)c1,0.6976744186046512,drugs
3634,CCOC(=O)/C(C#N)=C/c1ccc(OC)cc1,CCOC(=O)/C(C#N)=C\c1ccc(OC)c(OC)c1,CCOC(=O)/C(C#N)=C\c1ccc(OC)c(OC)c1,0.6976744186046512,drugs
3634,CCOC(=O)/C(C#N)=C/c1ccc(OC)cc1,CCOC(=O)/C(C#N)=C/c1ccc(SC)cc1,CCOC(=O)/C(C#N)=C/c1ccc(SC)cc1,0.6904761904761905,drugs
3635,O=C(O)c1ccccc1O,O=C(O)c1cccc(O)c1O,O=C(O)c1cccc(O)c1O,0.6521739130434783,drugs
3635,O=C(O)c1ccccc1O,NC(=O)c1ccccc1O,NC(=O)c1ccccc1O,0.6086956521739131,drugs
3636,OCC1CCCO1,OC[C@H]1CCCO1,OC[C@H]1CCCO1,1.0,qm9
3636,OCC1CCCO1,OC[C@H]1CCCCO1,OC[C@H]1CCCCO1,0.85,qm9
3636,OCC1CCCO1,OC[C@H]1CCCCCO1,OC[C@H]1CCCCCO1,0.8095238095238095,qm9
3641,CCC(=O)OC(=O)CC,CC[C]([NH])OC(=O)CC,CC[C]([NH])OC(=O)CC,0.6111111111111112,qm9
3642,c1ccc(C2CO2)cc1,c1ccc([C@H]2CO2)cc1,c1ccc([C@H]2CO2)cc1,1.0,qm9
3647,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCC(=O)O,1.0,drugs
3647,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,1.0,drugs
3647,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCC(=O)CCCCC(=O)O,CCCCCCCCCCCCC(=O)CCCCC(=O)O,0.85,drugs
3650,CCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCO,1.0,drugs
3665,COC(=O)CCCCC(=O)OC,C=CCCCCCCCC(=O)OC,C=CCCCCCCCC(=O)OC,0.625,drugs
3677,c1ncc2c(n1)CCCC2,c1ncc2c(n1)CCC2,c1ncc2c(n1)CCC2,0.9090909090909091,qm9
3682,O=C(O)/C=C/c1ccccc1O,CC(=O)/C=C/c1ccccc1O,CC(=O)/C=C/c1ccccc1O,0.6785714285714286,drugs
3683,O=C(O)/C=C/c1cccc(O)c1,Nc1cccc(/C=C/C(=O)O)c1,Nc1cccc(/C=C/C(=O)O)c1,0.6451612903225806,drugs
3685,COC1C=CC(OC)O1,CO[C@@H]1C=C[C@H](C)O1,CO[C@@H]1C=C[C@H](C)O1,0.6842105263157895,qm9
3686,COC1CCC(OC)O1,CO[C@H]1CC[C@@H](C)O1,CO[C@H]1CC[C@@H](C)O1,0.6842105263157895,qm9
3687,O=C(CCCCC(=O)c1ccccc1)c1ccccc1,O=C(CCCCCCC(=O)c1ccccc1)c1ccccc1,O=C(CCCCCCC(=O)c1ccccc1)c1ccccc1,0.95,drugs
3702,CC(=O)c1cccc(N)c1,Nc1cccc(C(=O)O)c1,Nc1cccc(C(=O)O)c1,0.6538461538461539,drugs
3703,CC1CCCC(=O)C1,C[C@H]1CCCC(=O)C1,C[C@H]1CCCC(=O)C1,1.0,qm9
3703,CC1CCCC(=O)C1,C[C@H]1CCCCC(=O)C1,C[C@H]1CCCCC(=O)C1,0.8571428571428571,qm9
3703,CC1CCCC(=O)C1,C[C@H]1CCC(=O)C1,C[C@H]1CCC(=O)C1,0.7142857142857143,qm9
3704,CC1CCCCC1=O,C[C@H]1CCCCC1=O,C[C@H]1CCCCC1=O,1.0,qm9
3704,CC1CCCCC1=O,C[C@H]1CCCCCC1=O,C[C@H]1CCCCCC1=O,0.9473684210526315,qm9
3704,CC1CCCCC1=O,C[C@H]1CCCC1=O,C[C@H]1CCCC1=O,0.8421052631578947,qm9
3706,CCCCCCc1ccc(O)cc1O,CCCCc1ccc(O)cc1O,CCCCc1ccc(O)cc1O,0.8518518518518519,drugs
3706,CCCCCCc1ccc(O)cc1O,CCCCCc1ccc(C)cc1O,CCCCCc1ccc(C)cc1O,0.6774193548387096,drugs
3707,NCCCCCC(=O)O,NCCCC(=O)O,NCCCC(=O)O,0.7777777777777778,qm9
3712,O=C(O)CNC(=O)c1ccccc1,Nc1ccc(C(=O)NCC(=O)O)cc1,Nc1ccc(C(=O)NCC(=O)O)cc1,0.6785714285714286,drugs
3712,O=C(O)CNC(=O)c1ccccc1,O=C(O)CCNC(=O)c1ccccc1,O=C(O)CCNC(=O)c1ccccc1,0.6428571428571429,drugs
3712,O=C(O)CNC(=O)c1ccccc1,COc1ccc(C(=O)NCC(=O)O)cc1,COc1ccc(C(=O)NCC(=O)O)cc1,0.6129032258064516,drugs
3718,O=C1CCCCc2ccccc21,O=C1CCc2ccccc21,O=C1CCc2ccccc21,0.7391304347826086,drugs
3727,Cc1ccncc1C(=O)N(C)C,Cc1ccncc1C(N)=O,Cc1ccncc1C(N)=O,0.6129032258064516,drugs
3728,CN(C)C(=O)/C=C/c1cccnc1,O=C(O)/C=C/c1cccnc1,O=C(O)/C=C/c1cccnc1,0.6470588235294118,drugs
3729,CN(C)C(=O)c1cccnc1,CCN(CC)C(=O)c1cccnc1,CCN(CC)C(=O)c1cccnc1,0.65625,drugs
3729,CN(C)C(=O)c1cccnc1,CC(=O)c1cccnc1,CC(=O)c1cccnc1,0.6206896551724138,qm9
3743,O=C(NC(CO)C(=O)O)OCc1ccccc1,NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O,NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O,0.7105263157894737,drugs
3743,O=C(NC(CO)C(=O)O)OCc1ccccc1,CSCCC(NC(=O)OCc1ccccc1)C(=O)O,CSCCC(NC(=O)OCc1ccccc1)C(=O)O,0.6585365853658537,drugs
3743,O=C(NC(CO)C(=O)O)OCc1ccccc1,CSCC[C@H](NC(=O)OCc1ccccc1)C(=O)O,CSCC[C@H](NC(=O)OCc1ccccc1)C(=O)O,0.6585365853658537,drugs
3749,CCC1(c2cccc(N)c2)C(=O)NC(=O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.6470588235294118,drugs
3751,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,CCCCNc1ccc(C(=O)OCC[NH+](C)C)cc1,CCCCNc1ccc(C(=O)OCC[NH+](C)C)cc1,0.6818181818181818,drugs
3751,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,CCCC[NH2+]c1ccc(C(=O)OCCN(C)C)cc1,CCCC[NH2+]c1ccc(C(=O)OCCN(C)C)cc1,0.6086956521739131,drugs
3752,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCN(CC)CCOC(=O)c1ccc([NH3+])cc1,CCN(CC)CCOC(=O)c1ccc([NH3+])cc1,0.7222222222222222,drugs
3752,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCCCCCOC(=O)c1ccc(N)cc1,CCCCCCOC(=O)c1ccc(N)cc1,0.6052631578947368,drugs
3752,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCCCCCCCOC(=O)c1ccc(N)cc1,CCCCCCCCOC(=O)c1ccc(N)cc1,0.6052631578947368,drugs
3753,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,0.7142857142857143,drugs
3756,CCCCCCCCC(C)O,CCCCCC[C@@H](C)O,CCCCCC[C@@H](C)O,1.0,qm9
3756,CCCCCCCCC(C)O,C[C@@H](O)CCCCCO,C[C@@H](O)CCCCCO,0.6190476190476191,qm9
3756,CCCCCCCCC(C)O,C[C@@H](O)CCC[C@@H](C)O,C[C@@H](O)CCC[C@@H](C)O,0.6111111111111112,qm9
3757,CCC(C)CO,CC[C@@H](C)CO,CC[C@@H](C)CO,1.0,qm9
3757,CCC(C)CO,CC(CO)CO,CC(CO)CO,0.6428571428571429,qm9
3782,COc1ccccc1C(=O)O,CC(=O)Oc1ccccc1C(=O)O,CC(=O)Oc1ccccc1C(=O)O,0.6428571428571429,drugs
3782,COc1ccccc1C(=O)O,CCOc1ccccc1C(=O)O,CCOc1ccccc1C(=O)O,0.6206896551724138,drugs
